; frame_id,active_sensor_idx, frame_time, sensor_rolling_shutter_skew, exposure_time, sof, focus_distance, eis_pre_crop_vIN.fullWidth, eis_pre_crop_vIN.fullHeight, eis_pre_crop_vIN.windowWidth, eis_pre_crop_vIN.windowHeight, eis_pre_crop_vIN.windowLeft, eis_pre_crop_vIN.windowTop, eis_pre_crop_vOUT.fullWidth, eis_pre_crop_vOUT.fullHeight, eis_pre_crop_vOUT.windowWidth, eis_pre_crop_vOUT.windowHeight, eis_pre_crop_vOUT.windowLeft, eis_pre_crop_vOUT.windowTop, output_crop_fov.fullWidth, output_crop_fov.fullHeight, output_crop_fov.windowWidth, output_crop_fov.windowHeight, output_crop_fov.windowLeft, output_crop_fov.windowTop
2868,0,16666,12761,367,2171643821,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2869,0,16666,12761,367,2171660486,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2870,0,16666,12761,367,2171677151,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2871,0,16666,12761,367,2171693816,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2872,0,16666,12761,367,2171710481,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2873,0,16666,12761,367,2171727146,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2874,0,16666,12761,367,2171743812,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2875,0,16666,12761,367,2171760477,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2876,0,16666,12761,367,2171777142,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2877,0,16666,12761,367,2171793807,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2878,0,16666,12761,367,2171810472,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2879,0,16666,12761,367,2171827137,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2880,0,16666,12761,367,2171843802,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2881,0,16666,12761,367,2171860467,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2882,0,16666,12761,367,2171877132,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2883,0,16666,12761,367,2171893798,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2884,0,16666,12761,367,2171910463,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2885,0,16666,12761,367,2171927128,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2886,0,16666,12761,367,2171943793,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2887,0,16666,12761,367,2171960458,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2888,0,16666,12761,367,2171977123,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2889,0,16666,12761,367,2171993788,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2890,0,16666,12761,367,2172010453,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2891,0,16666,12761,367,2172027118,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2892,0,16666,12761,367,2172043783,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2893,0,16666,12761,367,2172060449,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2894,0,16666,12761,367,2172077114,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2895,0,16666,12761,367,2172093779,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2896,0,16666,12761,367,2172110444,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2897,0,16666,12761,367,2172127109,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2898,0,16666,12761,367,2172143774,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2899,0,16666,12761,367,2172160439,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2900,0,16666,12761,367,2172177104,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2901,0,16666,12761,367,2172193769,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2902,0,16666,12761,367,2172210435,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2903,0,16666,12761,367,2172227100,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2904,0,16666,12761,367,2172243765,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2905,0,16666,12761,367,2172260430,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2906,0,16666,12761,367,2172277095,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2907,0,16666,12761,367,2172293760,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2908,0,16666,12761,367,2172310425,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2909,0,16666,12761,367,2172327090,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2910,0,16666,12761,367,2172343755,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2911,0,16666,12761,367,2172360420,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2912,0,16666,12761,367,2172377086,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2913,0,16666,12761,367,2172393751,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2914,0,16666,12761,367,2172410416,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2915,0,16666,12761,367,2172427081,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2916,0,16666,12761,367,2172443746,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2917,0,16666,12761,367,2172460411,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2918,0,16666,12761,367,2172477076,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2919,0,16666,12761,367,2172493741,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2920,0,16666,12761,367,2172510406,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2921,0,16666,12761,367,2172527071,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2922,0,16666,12761,367,2172543737,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2923,0,16666,12761,367,2172560402,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2924,0,16666,12761,367,2172577067,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2925,0,16666,12761,367,2172593732,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2926,0,16666,12761,367,2172610397,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2927,0,16666,12761,367,2172627062,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2928,0,16666,12761,367,2172643727,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2929,0,16666,12761,367,2172660392,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2930,0,16666,12761,367,2172677057,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2931,0,16666,12761,367,2172693723,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2932,0,16666,12761,367,2172710388,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2933,0,16666,12761,367,2172727053,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2934,0,16666,12761,367,2172743718,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2935,0,16666,12761,367,2172760383,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2936,0,16666,12761,367,2172777048,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2937,0,16666,12761,367,2172793713,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2938,0,16666,12761,367,2172810378,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2939,0,16666,12761,367,2172827043,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2940,0,16666,12761,367,2172843708,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2941,0,16666,12761,367,2172860374,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2942,0,16666,12761,367,2172877039,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2943,0,16666,12761,367,2172893704,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2944,0,16666,12761,367,2172910369,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2945,0,16666,12761,367,2172927034,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2946,0,16666,12761,367,2172943699,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2947,0,16666,12761,367,2172960364,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2948,0,16666,12761,367,2172977029,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2949,0,16666,12761,367,2172993694,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2950,0,16666,12761,367,2173010360,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2951,0,16666,12761,367,2173027025,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2952,0,16666,12761,367,2173043690,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2953,0,16666,12761,367,2173060355,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2954,0,16666,12761,367,2173077020,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2955,0,16666,12761,367,2173093685,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2956,0,16666,12761,367,2173110350,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2957,0,16666,12761,367,2173127015,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2958,0,16666,12761,367,2173143680,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2959,0,16666,12761,367,2173160345,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2960,0,16666,12761,367,2173177011,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2961,0,16666,12761,367,2173193676,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2962,0,16666,12761,367,2173210341,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2963,0,16666,12761,367,2173227006,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2964,0,16666,12761,367,2173243671,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2965,0,16666,12761,367,2173260336,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2966,0,16666,12761,367,2173277001,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2967,0,16666,12761,367,2173293666,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2968,0,16666,12761,367,2173310331,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2969,0,16666,12761,367,2173326996,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2970,0,16666,12761,367,2173343662,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2971,0,16666,12761,367,2173360327,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2972,0,16666,12761,367,2173376992,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2973,0,16666,12761,367,2173393657,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2974,0,16666,12761,367,2173410322,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2975,0,16666,12761,367,2173426987,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2976,0,16666,12761,367,2173443652,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2977,0,16666,12761,367,2173460317,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2978,0,16666,12761,367,2173476982,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2979,0,16666,12761,367,2173493648,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2980,0,16666,12761,367,2173510313,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2981,0,16666,12761,367,2173526978,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2982,0,16666,12761,367,2173543643,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2983,0,16666,12761,367,2173560308,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2984,0,16666,12761,367,2173576973,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2985,0,16666,12761,367,2173593638,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2986,0,16666,12761,367,2173610303,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2987,0,16666,12761,367,2173626968,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2988,0,16666,12761,367,2173643633,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2989,0,16666,12761,367,2173660299,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2990,0,16666,12761,367,2173676964,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2991,0,16666,12761,367,2173693629,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2992,0,16666,12761,367,2173710294,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2993,0,16666,12761,367,2173726959,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2994,0,16666,12761,367,2173743624,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2995,0,16666,12761,367,2173760289,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2996,0,16666,12761,367,2173776954,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2997,0,16666,12761,367,2173793619,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2998,0,16666,12761,367,2173810285,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
2999,0,16666,12761,367,2173826950,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3000,0,16666,12761,367,2173843615,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3001,0,16666,12761,367,2173860280,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3002,0,16666,12761,367,2173876945,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3003,0,16666,12761,367,2173893610,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3004,0,16666,12761,367,2173910275,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3005,0,16666,12761,367,2173926940,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3006,0,16666,12761,367,2173943605,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3007,0,16666,12761,367,2173960270,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3008,0,16666,12761,367,2173976936,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3009,0,16666,12761,367,2173993601,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3010,0,16666,12761,367,2174010266,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3011,0,16666,12761,367,2174026931,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3012,0,16666,12761,367,2174043596,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3013,0,16666,12761,367,2174060261,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3014,0,16666,12761,367,2174076926,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3015,0,16666,12761,367,2174093591,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3016,0,16666,12761,367,2174110256,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3017,0,16666,12761,367,2174126921,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3018,0,16666,12761,367,2174143587,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3019,0,16666,12761,367,2174160252,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3020,0,16666,12761,367,2174176917,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3021,0,16666,12761,367,2174193582,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3022,0,16666,12761,367,2174210247,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3023,0,16666,12761,367,2174226912,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3024,0,16666,12761,367,2174243577,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3025,0,16666,12761,367,2174260242,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3026,0,16666,12761,372,2174276907,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3027,0,16666,12761,372,2174293573,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3028,0,16666,12761,378,2174310238,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3029,0,16666,12761,378,2174326903,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3030,0,16666,12761,378,2174343568,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3031,0,16666,12761,378,2174360233,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3032,0,16666,12761,378,2174376898,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3033,0,16666,12761,378,2174393563,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3034,0,16666,12761,378,2174410228,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3035,0,16666,12761,378,2174426893,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3036,0,16666,12761,378,2174443558,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3037,0,16666,12761,378,2174460224,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3038,0,16666,12761,372,2174476889,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3039,0,16666,12761,372,2174493554,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3040,0,16666,12761,372,2174510219,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3041,0,16666,12761,372,2174526884,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3042,0,16666,12761,372,2174543549,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3043,0,16666,12761,372,2174560214,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3044,0,16666,12761,372,2174576879,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3045,0,16666,12761,372,2174593544,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3046,0,16666,12761,372,2174610210,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3047,0,16666,12761,372,2174626875,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3048,0,16666,12761,372,2174643540,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3049,0,16666,12761,372,2174660205,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3050,0,16666,12761,372,2174676870,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3051,0,16666,12761,372,2174693535,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3052,0,16666,12761,372,2174710200,6.67E-01,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
3053,0,16666,12761,372,2174726865,0.00E+00,4000,3000,4000,3000,0,0,4000,3000,4000,3000,0,0,4000,3000,3200,1800,400,600
